id,event_date,factor,qfq_diff
000061.SZ,20210624,21.706,0.29
000061.SZ,20220622,21.9464,0.22
000061.SZ,20230601,21.947,0.22
000061.SZ,20230626,22.094,0.18
000061.SZ,20240618,22.5705,0.07
000061.SZ,20240625,22.5703,0.07
000061.SZ,20240626,22.57,0.07
000061.SZ,20250612,22.8076,0.0
000062.SZ,20080102,4.42,8.38
000062.SZ,20080627,4.457,4.77
000062.SZ,20090812,4.477,6.18
000062.SZ,20100625,4.502,5.7
000062.SZ,20110509,4.529,5.61
000062.SZ,20130416,4.632,4.92
000062.SZ,20140509,4.733,7.26
000062.SZ,20150708,4.74,12.05
000062.SZ,20160513,4.76,9.68
000062.SZ,20170512,4.798,10.47
000062.SZ,20180509,4.875,8.87
000062.SZ,20180816,4.8746,8.13
000062.SZ,20180828,4.875,8.35
000062.SZ,20190510,7.163,2.03
000062.SZ,20200102,7.1633,2.03
000062.SZ,20200508,7.2491,1.88
000062.SZ,20210107,7.249,1.88
000062.SZ,20210423,7.36,1.68
000062.SZ,20220511,7.5604,1.38
000062.SZ,20220530,7.56,1.38
000062.SZ,20230427,7.7438,1.08
000062.SZ,20230601,7.744,1.08
000062.SZ,20231207,7.7783,1.03
000062.SZ,20240530,7.9447,0.83
000062.SZ,20240625,7.9443,0.83
000062.SZ,20240626,7.944,0.83
000062.SZ,20241205,8.0191,0.58
000062.SZ,20250508,8.0694,0.4
000062.SZ,20250925,8.1227,0.2
000062.SZ,20251127,8.1863,0.0
000063.SZ,20080102,3.714,50.57
000063.SZ,20080710,5.221,31.6
000063.SZ,20090605,6.845,17.48
000063.SZ,20100624,10.364,9.7
000063.SZ,20110707,12.567,6.9
000063.SZ,20120718,12.791,4.68
000063.SZ,20140724,12.821,5.04
000063.SZ,20150717,15.52,2.65
000063.SZ,20160715,15.787,2.4
000063.SZ,20180816,15.7875,2.4
000063.SZ,20180828,15.787,2.4
000063.SZ,20200102,15.7875,2.4
000063.SZ,20200812,15.8709,2.2
000063.SZ,20210107,15.871,2.2
000063.SZ,20210820,15.959,2.0
000063.SZ,20220510,16.1684,1.7
000063.SZ,20220530,16.168,1.7
000063.SZ,20230516,16.3769,1.3
000063.SZ,20230601,16.377,1.3
000063.SZ,20240625,16.3772,1.3
000063.SZ,20240626,16.377,1.3
000063.SZ,20240715,16.7756,0.62
000063.SZ,20250416,17.1055,0.0
000065.SZ,20080103,4.106,15.09
000065.SZ,20090611,4.116,18.83
000065.SZ,20100525,4.127,21.83
000065.SZ,20110617,4.139,15.56
000065.SZ,20120621,4.158,9.52
000065.SZ,20130607,5.434,5.93
000065.SZ,20140613,6.557,7.35
000065.SZ,20150507,6.575,17.75
000065.SZ,20160624,6.591,20.94
000065.SZ,20161019,9.885,11.34
000065.SZ,20170627,9.921,11.57
000065.SZ,20180601,15.008,1.46
000065.SZ,20180816,15.0077,1.51
000065.SZ,20180828,15.008,1.42
000065.SZ,20190627,15.142,1.38
000065.SZ,20200102,15.1425,1.33
000065.SZ,20200603,15.3272,0.95
000065.SZ,20210107,15.327,0.96
000065.SZ,20210625,15.528,1.12
000065.SZ,20220414,17.2698,0.37
000065.SZ,20220530,17.269,0.37
000065.SZ,20220711,17.396,0.3
000065.SZ,20230707,17.462,0.24
000065.SZ,20240621,17.6127,0.15
000065.SZ,20240625,17.6126,0.15
000065.SZ,20240626,17.613,0.15
000065.SZ,20250623,17.8848,0.0
000066.SZ,20080102,4.349,7.8
000066.SZ,20080627,5.24,2.7
000066.SZ,20100527,10.531,0.41
000066.SZ,20110617,10.605,0.36
000066.SZ,20120801,10.667,0.34
000066.SZ,20180720,10.757,0.28
000066.SZ,20180816,10.7568,0.28
000066.SZ,20180828,10.757,0.28
000066.SZ,20190717,10.813,0.23
000066.SZ,20200102,10.8125,0.23
000066.SZ,20200717,10.8778,0.14
000066.SZ,20210107,10.878,0.14
000066.SZ,20210716,10.945,0.05
000066.SZ,20220720,11.0003,0.01
000066.SZ,20230601,11.0,0.01
000066.SZ,20230719,11.008,0.0
000066.SZ,20240625,11.0083,0.0
000066.SZ,20240626,11.008,0.0
000068.SZ,20080114,2.28,0.0
000068.SZ,20180816,2.2795,0.0
000068.SZ,20180828,2.28,0.0
000068.SZ,20200102,2.2795,0.0
000068.SZ,20210107,2.28,0.0
000068.SZ,20240625,2.2795,0.0
000068.SZ,20240626,2.28,0.0
000069.SZ,20080102,7.219,41.82
000069.SZ,20080410,14.52,12.47
000069.SZ,20090430,14.647,10.07
000069.SZ,20100531,14.762,8.9
000069.SZ,20110414,26.678,3.69
000069.SZ,20120528,34.953,1.78
000069.SZ,20130705,35.448,1.71
000069.SZ,20140530,35.964,1.64
000069.SZ,20150707,36.242,1.57
000069.SZ,20160617,36.644,1.5
000069.SZ,20170619,37.036,1.4
000069.SZ,20180705,38.764,1.1
000069.SZ,20180816,38.7642,1.1
000069.SZ,20180828,38.764,1.1
000069.SZ,20190521,40.462,0.8
000069.SZ,20200102,40.4619,0.8
000069.SZ,20200619,42.485,0.5
000069.SZ,20210609,44.455,0.1
000069.SZ,20220616,45.2546,0.0
000069.SZ,20230601,45.255,0.0
000069.SZ,20240625,45.2547,0.0
000069.SZ,20240626,45.255,0.0
000070.SZ,20080102,1.413,6.58
000070.SZ,20130620,1.418,4.86
000070.SZ,20140627,1.423,5.69
000070.SZ,20150813,1.425,16.36
000070.SZ,20160711,1.426,16.15
000070.SZ,20170607,2.863,2.0
000070.SZ,20180524,2.875,1.67
000070.SZ,20180816,2.8747,1.38
000070.SZ,20180828,2.875,1.44
000070.SZ,20190516,3.458,0.07
000070.SZ,20200102,3.4582,0.07
000070.SZ,20200630,3.4835,0.0
000070.SZ,20210107,3.484,0.0
000070.SZ,20240625,3.4835,0.0
000070.SZ,20240626,3.484,0.0
000078.SZ,20080103,7.4076,6.11
000078.SZ,20080604,8.0474,3.71
000078.SZ,20160527,20.1186,0.09
000078.SZ,20180228,20.3674,0.02
000078.SZ,20190716,20.4845,0.0
000078.SZ,20210107,20.484,0.0
000078.SZ,20240625,20.4845,0.0
000078.SZ,20240626,20.484,0.0
000088.SZ,20080102,3.812,8.52
000088.SZ,20080624,3.934,4.13
000088.SZ,20090629,4.058,3.96
000088.SZ,20100624,4.188,3.48
000088.SZ,20110610,5.041,2.53
000088.SZ,20120423,7.005,0.81
000088.SZ,20130530,7.181,0.68
000088.SZ,20140620,7.226,0.78
000088.SZ,20150619,7.254,1.68
000088.SZ,20160705,7.276,0.93
000088.SZ,20170705,7.291,1.42
000088.SZ,20180706,7.317,0.77
000088.SZ,20180816,7.3174,0.79
000088.SZ,20180828,7.317,0.78
000088.SZ,20190621,7.357,0.73
000088.SZ,20200102,7.3575,0.76
000088.SZ,20200602,7.374,0.59
000088.SZ,20200819,8.0164,0.49
000088.SZ,20210107,8.016,0.49
000088.SZ,20210528,8.045,0.47
000088.SZ,20220715,8.0934,0.44
000088.SZ,20230601,8.094,0.44
000088.SZ,20230616,8.16,0.4
000088.SZ,20240522,8.4616,0.22
000088.SZ,20240625,8.4611,0.22
000088.SZ,20240626,8.461,0.22
000088.SZ,20250605,8.7022,0.09
000088.SZ,20251126,8.8814,0.0
000089.SZ,20080103,6.286,1.1
000089.SZ,20080529,6.411,0.94
000089.SZ,20090612,6.439,0.91
000089.SZ,20100818,6.47,0.88
000089.SZ,20110531,6.516,0.83
000089.SZ,20120615,6.61,0.78
000089.SZ,20130816,6.662,0.74
000089.SZ,20140530,6.715,0.71
000089.SZ,20150710,6.746,0.71
000089.SZ,20160701,6.794,0.62
000089.SZ,20170810,6.864,0.53
000089.SZ,20180614,6.955,0.42
000089.SZ,20180816,6.9548,0.42
000089.SZ,20180828,6.955,0.42
000089.SZ,20190726,7.018,0.33
000089.SZ,20200102,7.0176,0.33
000089.SZ,20200610,7.0873,0.25
000089.SZ,20210107,7.087,0.25
000089.SZ,20220817,7.1182,0.22
000089.SZ,20230601,7.118,0.22
000089.SZ,20240625,7.1185,0.22
000089.SZ,20240626,7.118,0.22
000089.SZ,20240628,7.2306,0.12
000089.SZ,20250627,7.3571,0.0
000090.SZ,20080102,1.488,18.76
000090.SZ,20080624,1.516,8.33
000090.SZ,20090611,2.273,7.03
000090.SZ,20100707,2.279,7.65
000090.SZ,20110707,2.292,9.91
000090.SZ,20120628,2.531,6.74
000090.SZ,20130628,2.802,6.27
000090.SZ,20140619,2.883,6.3
000090.SZ,20150703,2.916,13.4
000090.SZ,20160617,4.148,5.37
000090.SZ,20170626,4.225,6.01
000090.SZ,20180629,5.21,3.38
000090.SZ,20190620,7.037,1.76
000090.SZ,20200102,7.0366,1.76
000090.SZ,20200529,7.4845,1.38
000090.SZ,20210107,7.484,1.38
000090.SZ,20210602,7.964,1.0
000090.SZ,20220708,8.4057,0.67
000090.SZ,20230601,8.406,0.67
000090.SZ,20230714,8.969,0.35
000090.SZ,20240625,8.9685,0.35
000090.SZ,20240626,8.969,0.35
000090.SZ,20240719,9.5669,0.1
000090.SZ,20250711,9.8305,0.0
000096.SZ,20080102,2.465,1.42
000096.SZ,20080708,2.524,1.26
000096.SZ,20090703,2.554,1.18
000096.SZ,20120704,2.591,1.12
000096.SZ,20130703,2.604,1.1
000096.SZ,20140711,2.613,1.08
000096.SZ,20150709,2.617,1.06
000096.SZ,20160624,2.622,1.04
000096.SZ,20170629,2.639,0.94
000096.SZ,20180612,2.644,0.92
000096.SZ,20180816,2.6443,0.92
000096.SZ,20180828,2.644,0.92
000096.SZ,20190618,2.65,0.9
000096.SZ,20200102,2.6499,0.9
000096.SZ,20200612,2.6544,0.88
000096.SZ,20210107,2.654,0.88
000096.SZ,20210618,2.659,0.86
000096.SZ,20220819,2.8493,0.16
000096.SZ,20230601,2.85,0.16
000096.SZ,20230706,2.86,0.13
000096.SZ,20240625,2.8604,0.13
000096.SZ,20240626,2.86,0.13
000096.SZ,20240819,2.8748,0.07
000096.SZ,20250711,2.8906,0.0
000099.SZ,20080102,3.559,1.1
000099.SZ,20080715,3.593,1.05
000099.SZ,20090717,3.615,1.0
000099.SZ,20100716,3.64,0.95
000099.SZ,20110715,3.654,0.9
000099.SZ,20120608,3.676,0.85
000099.SZ,20130619,3.701,0.8
000099.SZ,20140625,3.731,0.73
000099.SZ,20150528,3.741,0.65
000099.SZ,20160608,3.76,0.58
000099.SZ,20180531,3.765,0.56
000099.SZ,20190531,3.776,0.54
000099.SZ,20200102,3.7757,0.54
000099.SZ,20200605,3.8031,0.49
000099.SZ,20210107,3.803,0.49
000099.SZ,20210430,3.845,0.41
000099.SZ,20220608,3.8857,0.33
000099.SZ,20230601,3.886,0.33
000099.SZ,20230711,3.909,0.27
000099.SZ,20240521,3.9239,0.19
000099.SZ,20240625,3.9235,0.19
000099.SZ,20240626,3.924,0.19
000099.SZ,20250521,3.9447,0.06
000099.SZ,20251024,3.9556,0.0
000100.SZ,20080102,1.299,4.26
000100.SZ,20110519,2.593,1.3
000100.SZ,20120511,2.654,1.15
000100.SZ,20130412,2.694,1.17
000100.SZ,20140327,2.756,1.1
000100.SZ,20150409,2.79,1.35
000100.SZ,20160427,2.854,1.04
000100.SZ,20170601,2.92,1.04
000100.SZ,20180531,3.016,0.84
000100.SZ,20180816,3.0162,0.81
000100.SZ,20180828,3.016,0.82
000100.SZ,20190418,3.094,0.81
000100.SZ,20200102,3.0944,0.88
000100.SZ,20200430,3.1677,0.8
000100.SZ,20210107,3.168,1.04
000100.SZ,20210519,3.212,1.05
000100.SZ,20220602,3.3235,0.52
000100.SZ,20230508,3.6568,0.13
000100.SZ,20230601,3.657,0.13
000100.SZ,20240604,3.7258,0.05
000100.SZ,20240625,3.7253,0.05
000100.SZ,20240626,3.725,0.05
000100.SZ,20250718,3.7658,0.0
000151.SZ,20080102,2.318,2.26
000151.SZ,20080602,2.364,2.12
000151.SZ,20090611,2.388,2.03
000151.SZ,20100702,2.403,1.96
000151.SZ,20110531,2.408,1.94
000151.SZ,20130607,2.427,1.87
000151.SZ,20140606,2.518,1.57
000151.SZ,20150527,2.553,1.17
000151.SZ,20160616,2.613,0.77
000151.SZ,20170616,2.652,0.47
000151.SZ,20180614,2.707,0.22
000151.SZ,20180816,2.7065,0.22
000151.SZ,20180828,2.707,0.22
000151.SZ,20190620,2.753,0.02
000151.SZ,20200102,2.7526,0.02
000151.SZ,20200611,2.759,0.0
000153.SZ,20080102,5.446,2.73
000153.SZ,20130530,5.508,3.04
000153.SZ,20160811,5.56,3.41
000153.SZ,20180816,5.5598,2.24
000153.SZ,20180828,5.56,2.25
000153.SZ,20190724,5.652,2.1
000153.SZ,20200102,5.6521,2.25
000153.SZ,20210107,5.652,2.84
000153.SZ,20220705,5.7203,2.66
000153.SZ,20230601,5.72,3.09
000153.SZ,20230616,5.78,2.95
000153.SZ,20240607,8.2541,0.1
000153.SZ,20240625,8.2536,0.1
000153.SZ,20240626,8.254,0.1
000153.SZ,20250530,8.3904,0.0
000155.SZ,20080102,1.523,0.63
000155.SZ,20080528,1.535,0.63
000155.SZ,20090422,1.556,0.38
000155.SZ,20100525,1.568,0.33
000155.SZ,20180816,1.5677,0.33
000155.SZ,20180828,1.568,0.33
000155.SZ,20200102,1.5677,0.33
000155.SZ,20210107,1.568,0.33
000155.SZ,20240625,1.5677,0.33
000155.SZ,20240626,1.568,0.33
000155.SZ,20241014,1.5913,0.17
000155.SZ,20251014,1.6169,0.0
000156.SZ,20121019,0.969,2.21
000156.SZ,20160810,0.971,2.18
000156.SZ,20170818,0.98,2.04
000156.SZ,20180816,0.9801,2.04
000156.SZ,20180821,1.0041,1.84
000156.SZ,20180828,1.004,1.84
000156.SZ,20190823,1.027,1.62
000156.SZ,20200102,1.0267,1.62
000156.SZ,20200715,1.0805,0.99
000156.SZ,20210107,1.081,0.99
000156.SZ,20210719,1.106,0.82
000156.SZ,20220825,1.1372,0.62
000156.SZ,20230601,1.137,0.62
000156.SZ,20230825,1.167,0.4
000156.SZ,20240625,1.1667,0.4
000156.SZ,20240626,1.167,0.4
000156.SZ,20240826,1.2092,0.18
000156.SZ,20250829,1.235,0.0
000157.SZ,20080102,7.339,53.28
000157.SZ,20080603,14.712,39.84
000157.SZ,20090710,16.242,20.03
000157.SZ,20100618,16.464,15.65
000157.SZ,20100827,41.433,5.65
000157.SZ,20110715,54.749,3.19
000157.SZ,20120803,56.174,2.94
000157.SZ,20130722,58.439,2.74
000157.SZ,20140808,60.304,2.59
000157.SZ,20150807,60.778,2.54
000157.SZ,20160826,62.923,2.39
000157.SZ,20170825,64.97,2.24
000157.SZ,20180816,64.9704,2.24
000157.SZ,20180824,68.2684,2.04
000157.SZ,20180828,68.268,2.04
000157.SZ,20190805,71.013,1.79
000157.SZ,20200102,71.0135,1.79
000157.SZ,20201027,72.9254,1.58
000157.SZ,20210107,72.925,1.58
000157.SZ,20210707,75.664,1.26
000157.SZ,20220708,79.7062,0.94
000157.SZ,20230601,79.707,0.94
000157.SZ,20230721,83.286,0.62
000157.SZ,20240625,83.2861,0.62
000157.SZ,20240626,83.286,0.62
000157.SZ,20240726,87.3926,0.3
000157.SZ,20250725,90.7887,0.0
000158.SZ,20080102,1.553,5.35
000158.SZ,20080516,2.23,1.61
000158.SZ,20110713,2.237,1.62
000158.SZ,20160629,2.244,3.29
000158.SZ,20170719,2.929,0.05
000158.SZ,20180629,2.952,0.0
000158.SZ,20180816,2.9518,0.0
000158.SZ,20180828,2.952,0.0
000158.SZ,20200102,2.9518,0.0
000158.SZ,20210107,2.952,0.0
000158.SZ,20240625,2.9518,0.0
000158.SZ,20240626,2.952,0.0
000159.SZ,20080102,1.468,8.4
000159.SZ,20090612,1.471,8.19
000159.SZ,20100803,2.996,0.55
000159.SZ,20110610,3.004,0.51
000159.SZ,20120517,3.017,0.47
000159.SZ,20120925,3.059,0.37
000159.SZ,20130624,3.08,0.33
000159.SZ,20131016,3.087,0.31
000159.SZ,20140606,3.097,0.28
000159.SZ,20141014,3.108,0.25
000159.SZ,20150629,3.115,0.22
000159.SZ,20151113,3.126,0.19
000159.SZ,20160608,3.138,0.19
000159.SZ,20161208,3.149,0.13
000159.SZ,20170707,3.163,0.1
000159.SZ,20171215,3.18,0.07
000159.SZ,20180816,3.1805,0.07
000159.SZ,20180828,3.18,0.07
000159.SZ,20190708,3.193,0.04
000159.SZ,20200102,3.1931,0.04
000159.SZ,20200720,3.2045,0.02
000159.SZ,20210107,3.205,0.02
000159.SZ,20210709,3.215,0.0
000159.SZ,20240625,3.2146,0.0
000159.SZ,20240626,3.215,0.0
000166.SZ,20150126,1.0,5.83
000166.SZ,20160706,1.373,0.63
000166.SZ,20170616,1.398,0.53
000166.SZ,20180627,1.414,0.48
000166.SZ,20180816,1.4143,0.48
000166.SZ,20180828,1.414,0.48
000166.SZ,20190517,1.429,0.43
000166.SZ,20200102,1.4292,0.43
000166.SZ,20200820,1.449,0.35
000166.SZ,20210723,1.482,0.25
000166.SZ,20220805,1.5196,0.15
000166.SZ,20230601,1.519,0.15
000166.SZ,20230811,1.528,0.12
000166.SZ,20240625,1.5284,0.12
000166.SZ,20240626,1.528,0.12
000166.SZ,20240820,1.5481,0.06
000166.SZ,20241218,1.5539,0.05
000166.SZ,20250813,1.5684,0.0
000301.SZ,20080102,1.966,1.16
000301.SZ,20090605,1.991,1.09
000301.SZ,20110707,2.025,1.02
000301.SZ,20121018,2.038,1.0
000301.SZ,20130701,2.077,0.95
000301.SZ,20140704,2.111,0.9
000301.SZ,20150706,2.128,0.85
000301.SZ,20160706,2.153,0.8
000301.SZ,20170622,2.174,0.8
000301.SZ,20180419,2.207,0.65
000301.SZ,20180816,2.2074,0.65
000301.SZ,20180828,2.207,0.65
000301.SZ,20190621,2.247,0.55
000301.SZ,20200102,2.2466,0.55
000301.SZ,20200514,2.2932,0.45
000301.SZ,20210107,2.293,0.45
000301.SZ,20210618,2.308,0.35
000301.SZ,20220527,2.3308,0.2
000301.SZ,20220530,2.33,0.2
000301.SZ,20230522,2.3503,0.1
000301.SZ,20230601,2.351,0.1
000301.SZ,20240607,2.3788,0.0
000301.SZ,20240625,2.3785,0.0
000301.SZ,20240626,2.379,0.0
000333.SZ,20130918,1.0,50.83
000333.SZ,20140430,2.611,25.08
000333.SZ,20150430,2.682,30.98
000333.SZ,20160506,4.176,17.85
000333.SZ,20170510,4.298,16.85
000333.SZ,20180504,4.397,15.65
000333.SZ,20180816,4.3967,15.65
000333.SZ,20180828,4.397,15.65
000333.SZ,20190530,4.513,14.35
000333.SZ,20200102,4.5132,14.35
000333.SZ,20200602,4.6351,12.75
000333.SZ,20210107,4.635,12.75
000333.SZ,20210602,4.728,11.15
000333.SZ,20220602,4.8781,9.45
000333.SZ,20230601,5.122,6.95
000333.SZ,20240515,5.3469,3.97
000333.SZ,20240625,5.3473,3.97
000333.SZ,20240626,5.347,3.97
000333.SZ,20250612,5.6054,0.49
000333.SZ,20251118,5.6406,0.0
000338.SZ,20080102,1.001,83.78
000338.SZ,20080815,1.014,38.82
000338.SZ,20081216,1.622,21.96
000338.SZ,20090807,1.627,42.06
000338.SZ,20100806,1.638,66.39
000338.SZ,20101206,3.276,48.95
000338.SZ,20110708,3.306,40.83
000338.SZ,20120817,3.984,18.63
000338.SZ,20121018,4.004,19.64
000338.SZ,20130820,4.052,18.05
000338.SZ,20131018,4.072,19.41
000338.SZ,20140827,4.103,19.28
000338.SZ,20141024,4.124,18.68
000338.SZ,20150820,8.299,9.97
000338.SZ,20151020,8.388,8.71
000338.SZ,20160729,8.484,8.3
000338.SZ,20161020,8.577,8.42
000338.SZ,20170721,17.461,3.74
000338.SZ,20171020,17.813,3.59
000338.SZ,20180731,18.338,3.34
000338.SZ,20181023,18.751,3.16
000338.SZ,20190731,19.175,2.88
000338.SZ,20191025,19.422,2.73
000338.SZ,20200102,19.4223,2.73
000338.SZ,20200818,19.5913,2.6
000338.SZ,20201016,19.7757,2.45
000338.SZ,20210107,19.776,2.45
000338.SZ,20210827,20.013,2.22
000338.SZ,20211022,20.231,2.03
000338.SZ,20220826,20.5561,1.85
000338.SZ,20221021,20.7498,1.75
000338.SZ,20230601,20.75,1.75
000338.SZ,20230825,21.035,1.59
000338.SZ,20231027,21.3686,1.37
000338.SZ,20240625,21.3685,1.37
000338.SZ,20240626,21.368,1.37
000338.SZ,20240628,21.7587,1.07
000338.SZ,20241018,22.3691,0.7
000338.SZ,20250725,22.8668,0.36
000338.SZ,20251024,23.4473,0.0
000400.SZ,20080107,3.73,12.12
000400.SZ,20080711,3.767,6.63
000400.SZ,20110708,3.779,17.08
000400.SZ,20120615,3.8,10.22
000400.SZ,20130514,4.953,10.62
000400.SZ,20140617,7.453,1.72
000400.SZ,20150715,7.488,1.62
000400.SZ,20160624,7.537,1.52
000400.SZ,20170706,7.578,1.42
000400.SZ,20180614,7.596,1.4
000400.SZ,20180816,7.5962,1.4
000400.SZ,20180828,7.596,1.4
000400.SZ,20190627,7.638,1.35
000400.SZ,20200619,7.6722,1.29
000400.SZ,20210107,7.672,1.29
000400.SZ,20210616,7.734,1.19
000400.SZ,20220629,7.7715,1.09
000400.SZ,20230601,7.771,1.09
000400.SZ,20230620,7.822,0.95
000400.SZ,20240613,7.8969,0.66
000400.SZ,20240625,7.8966,0.66
000400.SZ,20240626,7.897,0.66
000400.SZ,20241024,7.9465,0.47
000400.SZ,20250110,7.9717,0.39
000400.SZ,20250709,8.026,0.24
000400.SZ,20251017,8.0978,0.0
000401.SZ,20080102,3.683,2.87
000401.SZ,20080523,3.709,2.75
000401.SZ,20090703,3.735,2.65
000401.SZ,20130712,3.78,2.55
000401.SZ,20140813,3.825,2.45
000401.SZ,20150727,3.841,2.4
000401.SZ,20180816,3.8413,2.4
000401.SZ,20180828,3.841,2.4
000401.SZ,20190528,3.936,2.0
000401.SZ,20200102,3.9364,2.0
000401.SZ,20200528,4.0476,1.5
000401.SZ,20210107,4.048,1.5
000401.SZ,20210602,4.197,1.0
000401.SZ,20220527,4.4994,0.25
000401.SZ,20220530,4.5,0.25
000401.SZ,20230531,4.5873,0.1
000401.SZ,20230601,4.587,0.1
000401.SZ,20250626,4.6942,0.0
000402.SZ,20080102,11.722,19.96
000402.SZ,20080516,21.389,5.35
000402.SZ,20090518,21.684,5.11
000402.SZ,20100706,26.914,3.04
000402.SZ,20110705,27.821,2.79
000402.SZ,20120608,28.246,2.69
000402.SZ,20130524,28.963,2.54
000402.SZ,20140516,30.229,2.29
000402.SZ,20150522,30.807,2.04
000402.SZ,20160706,32.08,1.64
000402.SZ,20170616,33.206,1.24
000402.SZ,20180615,34.334,0.94
000402.SZ,20180816,34.3343,0.94
000402.SZ,20180828,34.334,0.94
000402.SZ,20190612,35.734,0.64
000402.SZ,20200102,35.7338,0.64
000402.SZ,20200710,37.1556,0.34
000402.SZ,20210107,37.156,0.34
000402.SZ,20210709,38.85,0.04
000402.SZ,20220708,39.0566,0.01
000402.SZ,20230601,39.056,0.01
000402.SZ,20230712,39.142,0.0
000402.SZ,20240625,39.1417,0.0
000402.SZ,20240626,39.142,0.0
000403.SZ,20130208,4.217,11.74
000403.SZ,20180816,4.2172,16.65
000403.SZ,20180828,4.217,16.07
000403.SZ,20200102,4.2172,18.91
000403.SZ,20200727,7.5813,9.69
000403.SZ,20210107,7.581,8.87
000403.SZ,20220715,7.6021,5.37
000403.SZ,20230601,7.602,5.68
000403.SZ,20230720,7.634,5.01
000403.SZ,20240625,7.6342,6.74
000403.SZ,20240626,7.634,6.76
000403.SZ,20240628,7.6918,6.54
000403.SZ,20241217,7.747,5.08
000403.SZ,20250604,10.2326,0.0
000404.SZ,20080102,2.919,2.29
000404.SZ,20140619,2.935,1.31
000404.SZ,20150521,2.953,2.32
000404.SZ,20160701,2.977,2.06
000404.SZ,20170512,2.991,1.87
000404.SZ,20170531,3.282,1.07
000404.SZ,20180613,3.302,1.04
000404.SZ,20180816,3.3022,1.04
000404.SZ,20180828,3.302,1.04
000404.SZ,20190531,3.317,1.02
000404.SZ,20200102,3.3174,1.02
000404.SZ,20200527,3.3367,1.0
000404.SZ,20210107,3.337,1.0
000404.SZ,20210618,3.422,0.9
000404.SZ,20220616,3.5243,0.75
000404.SZ,20230601,3.524,0.75
000404.SZ,20230616,3.632,0.55
000404.SZ,20240625,3.6324,0.55
000404.SZ,20240626,3.802,0.3
000404.SZ,20250710,3.9652,0.0
000407.SZ,20080102,5.866,6.55
000407.SZ,20090527,8.28,2.16
000407.SZ,20110506,10.851,0.23
000407.SZ,20160725,10.883,0.23
000407.SZ,20180816,10.8829,0.21
000407.SZ,20180828,10.883,0.21
000407.SZ,20200102,10.8829,0.21
000407.SZ,20200619,10.9833,0.17
000407.SZ,20210107,10.983,0.17
000407.SZ,20210630,11.037,0.15
000407.SZ,20220715,11.127,0.12
000407.SZ,20230714,11.188,0.1
000407.SZ,20240625,11.1879,0.1
000407.SZ,20240626,11.188,0.1
000407.SZ,20240725,11.4127,0.04
000407.SZ,20250707,11.5482,0.0
000408.SZ,20081016,5.585,6.02
000408.SZ,20171114,5.675,5.72
000408.SZ,20180816,5.6754,5.72
000408.SZ,20180828,5.675,5.72
000408.SZ,20200102,5.6754,5.72
000408.SZ,20210107,5.675,5.72
000408.SZ,20220819,6.0004,3.82
000408.SZ,20230413,6.2465,2.86
000408.SZ,20230601,6.247,2.86
000408.SZ,20230824,6.47,2.06
000408.SZ,20240419,6.6426,1.26
000408.SZ,20240625,6.6422,1.26
000408.SZ,20240626,6.642,1.26
000408.SZ,20240905,6.7156,1.0
000408.SZ,20250905,6.8434,0.0
000409.SZ,20080220,1.99,0.97
000409.SZ,20170424,2.15,0.0
000409.SZ,20180816,2.1503,0.0
000409.SZ,20180828,2.15,0.0
000409.SZ,20200102,2.1503,0.0
000409.SZ,20210107,2.15,0.0
000409.SZ,20240625,2.1503,0.0
000409.SZ,20240626,2.15,0.0
000410.SZ,20080102,2.867,0.08
000410.SZ,20120523,2.887,0.02
000410.SZ,20150605,2.889,0.0
000411.SZ,20080102,1.409,8.59
000411.SZ,20080528,2.537,2.21
000411.SZ,20180816,2.5366,3.59
000411.SZ,20180828,2.537,3.6
000411.SZ,20190527,2.563,3.22
000411.SZ,20200619,2.5766,2.9
000411.SZ,20210107,2.577,3.91
000411.SZ,20210527,2.587,3.42
000411.SZ,20220617,3.1521,0.81
000411.SZ,20230601,3.152,0.81
000411.SZ,20230608,3.186,0.69
000411.SZ,20240529,3.2791,0.38
000411.SZ,20240625,3.2787,0.38
000411.SZ,20240626,3.279,0.38
000411.SZ,20250605,3.3951,0.0
000415.SZ,20080102,7.703,6.57
000415.SZ,20120521,10.016,4.17
000415.SZ,20140620,10.218,3.89
000415.SZ,20150603,20.508,0.11
000415.SZ,20170714,20.657,0.06
000415.SZ,20180719,20.919,0.0
000415.SZ,20180816,20.9189,0.0
000415.SZ,20180828,20.919,0.0
000415.SZ,20200102,20.9189,0.0
000415.SZ,20210107,20.919,0.0
000415.SZ,20240625,20.9189,0.0
000415.SZ,20240626,20.919,0.0
000417.SZ,20080102,7.179,7.63
000417.SZ,20080728,7.315,5.69
000417.SZ,20090619,9.631,4.63
000417.SZ,20100513,9.7,6.44
000417.SZ,20110415,9.756,7.5
000417.SZ,20120706,14.781,1.52
000417.SZ,20130621,15.035,1.42
000417.SZ,20140627,15.563,1.24
000417.SZ,20150625,15.751,1.06
000417.SZ,20160623,15.992,0.94
000417.SZ,20170622,16.287,0.79
000417.SZ,20180622,16.711,0.64
000417.SZ,20180816,16.7109,0.64
000417.SZ,20180828,16.711,0.64
000417.SZ,20190621,17.193,0.49
000417.SZ,20200102,17.1929,0.49
000417.SZ,20200616,17.4347,0.41
000417.SZ,20210107,17.435,0.41
000417.SZ,20210616,17.664,0.35
000417.SZ,20220616,17.8969,0.29
000417.SZ,20230601,17.897,0.29
