stock_id,start_date,end_date,start_idx,end_idx,duration_weeks,avg_convergence,avg_price,ma20_slope_start,ma60_slope_start,ma20_slope_end,ma60_slope_end,start_price,end_price,period_price_change,return_20w,return_40w,max_return,is_profitable_20w,is_profitable_40w,future_max_price
002007.SZ,20190125,20190301,565,569,5,0.08851770097019447,16.472037311999998,0.06954747781671299,0.07380940670703669,0.04076150936197203,0.07706668882211157,15.555077279999999,17.928276959999998,0.1525675274562184,0.22867936774667058,0.34362034085845594,0.47837872312744556,1,1,26.5047832
002007.SZ,20210226,20210312,672,674,3,0.08380572389283684,40.259735506666665,-0.09076102175334595,0.19991279827586947,-0.14344264790659858,0.18077388949441803,41.60842692,38.8559293,-0.06615240766713416,-0.06446916198192701,-0.2892769469806503,0.08410513141426794,0,0,42.123912340000004
002007.SZ,20210423,20210423,680,680,1,0.09384932733118159,42.123912340000004,-0.15598592315056725,0.1486770562927048,-0.15598592315056725,0.1486770562927048,42.123912340000004,42.123912340000004,0.0,-0.34810974635125747,-0.4095347578534061,-0.028399907642576997,0,0,40.927597119999994
002007.SZ,20230113,20230120,768,769,2,0.08872334293678928,22.261977639999998,0.030941931535372086,-0.16215492055951153,0.039031530350648165,-0.15709020497240392,22.19943048,22.3245248,0.005635023840485423,-0.040573800701907886,0.013287186296570115,0.058620689655172475,0,1,23.63320384
002007.SZ,20230210,20230421,771,781,11,0.06278205486504031,21.695554058181816,0.04092495291534921,-0.1478316169940596,0.1250881967543595,-0.0955175516859697,21.44886456,22.69980776,0.058322117541498346,-0.07193901716108632,-0.18261728750428846,0.05252020513146414,0,0,23.89200632
002007.SZ,20230519,20240126,785,820,36,0.058848017182815085,21.49434131444444,0.1383576486002972,-0.08354355640325728,-0.00534864755423423,0.036293923955422525,21.39112872,18.4273453,-0.13855198848057804,-0.1535709188669732,-0.09192472233100207,0.08594164456233414,0,0,20.011021659999997
300750.SZ,20190823,20191206,60,75,16,0.047246837009341625,27.605683425000002,,,,,27.0906315,34.092405,0.25845737483085246,0.8049216134796007,1.6081987909037219,1.8897208222769848,1,1,98.51753260999999
300750.SZ,20220805,20220805,212,212,1,0.09948175763180535,267.71892075,-0.1874745734114323,0.08074410248077471,-0.1874745734114323,0.08074410248077471,267.71892075,267.71892075,0.0,-0.18462272547466183,-0.19185056463738934,0.05211114407198649,0,0,281.67006
300750.SZ,20220819,20220819,214,214,1,0.09784117084364578,281.67006,-0.16838550242790465,0.0757535884727335,-0.16838550242790465,0.0757535884727335,281.67006,281.67006,0.0,-0.15927568588581975,-0.22293410737371233,-0.047406015037593986,0,0,268.3172049
300750.SZ,20230512,20230928,250,270,21,0.06529208098904922,214.13542836761908,-0.05644921874394022,-0.12226355335493001,-0.013293456546083817,-0.053544487156376865,225.48200433999997,192.29093118,-0.14720054160043652,-0.22178988326848242,-0.051176855401403036,0.02298125966150406,0,0,196.710019
300750.SZ,20240614,20240930,305,321,17,0.05142882832924904,181.83343894705882,0.01533882917513388,-0.06603463766687209,0.09877775641584166,-0.05147488045471892,178.72096026,242.71112839999998,0.35804512267004523,0.06580104754685824,0.11253385775944504,0.11376453680563933,1,1,270.32304750000003
600036.SH,20090724,20090807,79,81,3,0.08574712730146515,0.76814976,,,0.3157721090853934,-0.22254611420798381,0.786708,0.72538512,-0.07794871794871791,0.003893214682981099,5.543849838000536,6.016810187669688,1,1,5.0898897
600036.SH,20090821,20090828,83,84,2,0.08559285983982076,0.62089416,0.2740333904357065,-0.2103891891713516,0.25815471723491973,-0.20814995729139874,0.6551865599999999,0.58660176,-0.10467980295566488,0.14649243466299874,7.206280867619627,7.676908333858392,1,1,5.0898897
600036.SH,20091030,20091113,93,95,3,0.07965853653159558,0.7391020799999999,0.05895874849935944,-0.17651646661908346,-0.014556242260633687,-0.16962798215454036,0.71691288,0.7407158399999999,0.03320202588632517,5.618285225276133,5.632759331837699,5.871582090103542,1,1,5.0898897
600036.SH,20091211,20100305,99,110,12,0.06602656040890506,0.6642975799999998,-0.06307842615326377,-0.12011065239563579,-0.043354314710740395,0.010322507117706629,0.71086128,0.65034528,-0.08513053348467652,6.480248799529996,5.977444197027154,6.826442132400807,1,1,5.0898897
600036.SH,20160722,20160902,165,171,7,0.08678518623693328,5.086903894285713,0.023116043015326347,0.44262578981859885,0.1149095432796774,0.3955707228427406,4.8585255599999995,5.313656760000001,0.09367681498829065,0.001070663811563061,1.0022398210004064,1.0022398210004064,1,1,10.639215160000001
600036.SH,20160923,20161209,174,184,11,0.08763585832260848,5.187461290909092,0.12189127693589691,0.3192139496024313,0.11915510481535754,0.12967979937624363,5.11453686,5.4615744,0.06785317018909892,-0.020833333333333183,1.195003221049227,1.3286488892287176,0,1,12.71808916
600036.SH,20161223,20170217,186,194,9,0.08569267208214029,5.233692736666667,0.1090180023379212,0.09460727555570467,0.06061386778865021,0.03415656038852759,5.0064432000000005,5.41037214,0.08068181818181802,1.1500286226152274,1.4352190753370249,1.5692756653888877,1,1,13.90073748
600036.SH,20170317,20170519,198,207,10,0.08020813332471909,5.463565599000001,0.057265649588173435,0.03749026610555751,0.044323462289312276,0.0661223184596309,5.35063617,5.839902210000001,0.09144072301967064,1.1176708094226802,1.4641556112632232,1.7291611103878397,1,1,15.938034
